/Users/deusjohn/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(

=======================================================
  TOSCI DETAILED SCRAPER — SHAMBA SMART
  Website: https://tosci.go.tz/seed-varieties
=======================================================

  Reusing existing list: /Users/deusjohn/Documents/Shamba smart/scripts/output/tosci_list.csv
  Loaded 1174 varieties from cache

=======================================================
  PHASE 2 — Scraping variety detail pages
=======================================================
2026-05-24 20:49:50,456 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nora-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nora-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 619/1174] NORA F1                        Okra | — | yield:—
2026-05-24 20:49:55,401 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nsfh-145: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nsfh-145 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 620/1174] NSFH 145                       Sunflower | — | yield:—
2026-05-24 20:50:00,335 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nsfh-36: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nsfh-36 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 621/1174] NSFH 36                        Sunflower | — | yield:—
2026-05-24 20:50:05,269 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nta-93-21: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nta-93-21 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 622/1174] NTA 93 -21                     Cotton | — | yield:—
2026-05-24 20:50:10,221 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nuru-2: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nuru-2 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 623/1174] NURU                           Okra | — | yield:—
2026-05-24 20:50:15,173 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nyati: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nyati (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 624/1174] Nyati                          Wheat | — | yield:—
2026-05-24 20:50:20,114 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nyati-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nyati-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 625/1174] NYATI F1                       Tomato | — | yield:—
2026-05-24 20:50:25,061 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nyota-span-cross: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nyota-span-cross (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 626/1174] Nyota (Span cross)             Ground nut | — | yield:—
2026-05-24 20:50:30,009 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nyota-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nyota-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 627/1174] NYOTA F1                       Tomato | — | yield:—
2026-05-24 20:50:34,959 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/nzito-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/nzito-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 628/1174] NZITO F1                       Watermelon | — | yield:—
2026-05-24 20:50:39,901 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/oh102: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/oh102 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 629/1174] OH102                          Okra | — | yield:—
2026-05-24 20:50:44,852 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/ok-105-is-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/ok-105-is-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 630/1174] OK 105 IS F1                   Okra | — | yield:—
2026-05-24 20:50:49,790 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/ok-106-is-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/ok-106-is-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 631/1174] OK 106 IS F1                   Okra | — | yield:—
2026-05-24 20:50:54,740 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/ok-107-is-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/ok-107-is-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 632/1174] OK 107 IS F1                   Okra | — | yield:—
2026-05-24 20:50:59,684 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/okoa: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/okoa (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 633/1174] Okoa                           Pearl Millet | — | yield:—
2026-05-24 20:51:04,628 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/olevolosi: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/olevolosi (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 634/1174] Olevolosi                      African Nightshade | — | yield:—
2026-05-24 20:51:09,573 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/oshirit-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/oshirit-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 635/1174] Oshirit F1                     Tomato | — | yield:—
2026-05-24 20:51:14,520 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/oshma-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/oshma-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 636/1174] Oshma F1                       Hot pepper | — | yield:—
2026-05-24 20:51:19,459 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/p2809w: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/p2809w (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 637/1174] P2809W                         Maize | — | yield:—
2026-05-24 20:51:24,404 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/p2848w: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/p2848w (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 638/1174] P2848W                         Maize | — | yield:—
2026-05-24 20:51:29,354 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/p2859w: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/p2859w (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 639/1174] P2859W                         Maize | — | yield:—
2026-05-24 20:51:34,291 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/p3531w: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/p3531w (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 640/1174] P3531W                         MAHINDI | — | yield:—
2026-05-24 20:51:39,242 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/p3812w: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/p3812w (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 641/1174] P3812W                         Maize | — | yield:—
2026-05-24 20:51:44,189 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pac-501: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pac-501 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 642/1174] PAC 501                        Sorghum | — | yield:—
2026-05-24 20:51:49,137 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pac-537: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pac-537 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 643/1174] PAC 537                        Sorghum | — | yield:—
2026-05-24 20:51:54,085 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pac8577: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pac8577 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 644/1174] PAC8577                        Paddy | — | yield:—
2026-05-24 20:51:59,018 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/padma-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/padma-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 645/1174] Padma F1                       Tomato | — | yield:—
2026-05-24 20:52:03,964 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-15: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-15 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 646/1174] PAN 15                         Maize | — | yield:—
2026-05-24 20:52:08,913 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-33: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-33 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 647/1174] PAN 33                         Maize | — | yield:—
2026-05-24 20:52:13,851 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-3m-01: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-3m-01 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 648/1174] PAN 3M-01                      Maize | — | yield:—
2026-05-24 20:52:18,798 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-3m-05: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-3m-05 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 649/1174] PAN 3M-05                      Maize | — | yield:—
2026-05-24 20:52:23,749 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-4-m-17: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-4-m-17 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 650/1174] PAN 4 M-17                     Maize | — | yield:—
2026-05-24 20:52:25,282 [INFO]   Progress saved: 650 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_650.json
2026-05-24 20:52:28,721 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-4m-11: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-4m-11 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 651/1174] PAN 4M-11                      Maize | — | yield:—
2026-05-24 20:52:33,669 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-4m-19: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-4m-19 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 652/1174] PAN 4M-19                      Maize | — | yield:—
2026-05-24 20:52:38,618 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-4m-21: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-4m-21 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 653/1174] PAN 4M-21                      Maize | — | yield:—
2026-05-24 20:52:43,573 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-4m-23: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-4m-23 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 654/1174] PAN 4M-23                      Maize | — | yield:—
2026-05-24 20:52:48,513 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/pan-53: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/pan-53 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
